,H50-2,×,"■操作手順
Ctrl＋下矢印キーで行読み、またはShiftキーで全文読み

■音声読み上げ
「ホーム」
Ctrl＋下矢印キー
「検索」
Ctrl＋下矢印キー
「更新情報」
Ctrl＋下矢印キー
「サイトマップ」",map要素のtitle属性値を読み上げない。また読み飛ばす機能がない。,,,,,,,
,H51,×,"■操作手順
Ctrl＋下矢印キーで行読み、またはShiftキーで全文読み

■音声読み上げ
Ctrl＋下矢印キーを押下していくと、「月曜」、「火曜」、「水曜」、「木曜」、「金曜」、「8時～9時」、「サムと会う」・・・ と順に読み上げる","行と列を関連付けた読み上げ機能がない。

Tキーを押すと、最初のセル ""月曜"" を「月曜　16の1 テーブル」と読み上げる。",,,,,,,
,H53-1,×,"■操作手順
Ctrl＋下矢印キーで行読み、Tabキーで移動、またはShiftキーで全文読み

■音声読み上げ
Tabキーで移動時のみフォーカスを受け取り、「ウェブ」と読み上げる。
他は何も読み上げない。",代替テキストを読み上げない。,,,,,,,
,H53-2,×,"■操作手順
Ctrl＋下矢印キーで行読み、Tabキーで移動、またはShiftキーで全文読み

■音声読み上げ
Tabキーで移動時のみフォーカスを受け取り、「ウェブ」と読み上げる。
他は何も読み上げない。",代替テキストを読み上げない。,,,,,,,
,H53-3,×,"■操作手順
Ctrl＋下矢印キーで行読み、またはShiftキーで全文読み

■音声読み上げ
何も読み上げない。",,,,,,,,
,H56,×,"■操作手順
Ctrl＋下矢印キーで行読み、またはShiftキーで全文読み

■音声読み上げ
「6789　　5 　4　 3　 2　 1」 ",,,,,,,,
,H57-1,-,テスト不要,,,,,,,,
,H57-2,-,テスト不要,,,,,,,,
,H57-3,-,テスト不要,,,,,,,,
,H63,×,"■操作手順
Ctrl＋下矢印キーで行読み

■音声読み上げ
Ctrl＋下矢印キーを押下していくと、
「連絡先一覧」、「名前」、「電話」、「Fax」、「住所」、「クリーブ・ロイド」、「410-306-1420」、「410-306-5400」、「バルチモア」、「ゴードン・グリーニッジ」、「281-564-6720」、「281-511-6600」、「ヒューストン」・・・の順で読み上げる。
","各データセルを見出しセルと関連付けて読み上げることができない。

Tキーを押下すると「連絡先一覧　17の1 テーブル」とcaption要素の表題を読み上げる。",,,,,,,
,H64-1,×,"■操作手順
F6（逆順はShift＋F6）でフレーム間を移動、またはTabキーで移動

■音声読み上げ
各フレームのHTMLファイルのtitle要素を読み上げる。",title属性値を読み上げない。,,,,,,,
,H64-2,×,"■操作手順
Ctrl＋下矢印キーで行読み、Tabキーで移動、またはShiftキーで全文読み

■音声読み上げ
Tabキーでインラインフレームに移動した際には、インラインフレームに読み込まれるHTMLファイルのtitle要素を読み上げる。
＊F6でも同様。",title属性値を読み上げない。,,,,,,,
,H65-1,○,"■操作手順
Ctrl＋下矢印キーで行読み、Tabキーで移動、またはShiftキーで全文読み

■音声読み上げ
「検索範囲を選択　のコンボボックス　選択」",,,,,,,,
,H65-2,○,"■操作手順
Tabキーで移動

■音声読み上げ
Tabキー
「市外局番のエディット　文字入力」
Tabキー
「市内局番のエディット　文字入力」
Tabキー
「加入者番号のエディット　文字入力」",Ctrl＋下矢印キーの行読み、Shiftキーの全文読みでは、テキストフィールドを読み上げない。,,,,,,,
,H65-3,○,"■操作手順
Ctrl＋下矢印キーで行読み、Tabキーで移動、またはShiftキーで全文読み

■音声読み上げ
「検索キーワードを入力　のエディット　文字入力」",,,,,,,,
,H67,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはShiftキーで全文読み

■読み上げ
「テスト開始」と「テスト終了」の間は、何も読み上げない。",,,,,,,,
,H69,○,"■操作手順
Hキーで移動、Shift＋Hキーで逆順

■音声読み上げ
「検索技術に関する定期刊行物　16の1　見出しレベル1」
Hキー
「検索　17の1 見出しレベル2」
Hキー
ご利用可能な雑誌　21の1 見出しレベル2」
Hキー
検索結果　26の1 見出しレベル2」

＊Shift＋Hキーで逆順移動できる",,,,,,,,
,H70,×,"■操作手順
F6（逆順はShift＋F6）でフレーム間を移動、またはTabキーで移動

■音声読み上げ
各フレームのHTMLファイルのtitle要素を読み上げる。",title属性値を読み上げない。,,,,,,,
,H71-1,×,"■操作手順
Ctrl＋下矢印キー、またはTabキーで移動。

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「ウィリアム・シェイクスピア　のラジオボタン　選択　チェック」
右または下矢印キー
 「ラドヤード・キップリング　のラジオボタン　選択　チェック」
右または下矢印キー
 「ジョージ・バーナード・ショー　のラジオボタン　選択　チェック」
 右または下矢印キー
「アーネスト・ヘミングウェイ　のラジオボタン　選択　チェック」
右または下矢印キー
「チャールズ・ディケンズ　のラジオボタン　選択　チェック」",ラジオボタンにフォーカスした際に「ハムレットの作者は？」を読み上げない,,,,,,,
,H71-2,×,"■操作手順
tabキーで移動。

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「写真　のチェックボックス　切り替え　チェックなし」
Tabキー
「水彩画　のチェックボックス　切り替え　チェック」
Tabキー
「 アクリル画　のチェックボックス　切り替え　チェック 」",チェックボックスにフォーカスした際に「興味のある項目（当てはまるものはすべてチェック）」を読み上げない,,,,,,,
,H71-3,×,"■操作手順
Ctrl＋下矢印キー、またはTabキーで移動。

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「ソクラテス　のラジオボタン　選択」
右または下矢印キー
「プラトン　のラジオボタン　選択」
右または下矢印キー
「アリストテレス　のラジオボタン　選択」",ラジオボタンにフォーカスした際に「好きな哲学者は？」を読み上げない,,,,,,,
,H71-4,×,"■操作手順
Ctrl＋下矢印キー、またはTabキーで移動。

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「あて先　のエディット　文字入力」
Tabキー
「郵便番号　のエディット　文字入力」
Tabキー
「あて先　のエディット　文字入力」
Tabキー
「郵便番号　のエディット　文字入力」","テキストフィールドにフォーカスした際に「自宅住所」、「送付先住所」を読み上げない

Ctrl＋下矢印キーの行読みでは、ラベル部分も読み上げるが、テキストフィールドの読み上げは同様",,,,,,,
,H73-1,×,"■操作手順
Ctrl＋下矢印キーで行読み、Shiftキーで全文読み、またはTキー

■音声読み上げ
Ctrl＋下矢印キーで行読み、Shiftキーで全文読み
「勝どき駅前」
「築地」
「銀座4丁目」
「東京駅丸の内南口」
「6:00」
「6:05」
「6:11」
「6:19」

Tキー
「勝どき駅前　17の位置　テーブル」",summary属性値を読み上げない。またsummary属性値に何らかの記述があることも知らせない。,,,,,,,
,H73-2,×,"■操作手順
Ctrl＋下矢印キーで行読み、Shiftキーで全文読み、またはTキー

■音声読み上げ
Ctrl＋下矢印キーで行読み、Shiftキーで全文読み
「05番系統　バス時刻表（平日）」
「勝どき駅前」
「築地」
「銀座4丁目」
「東京駅丸の内南口」
「6:00」
「6:05」
「6:11」
「6:19」

Tキー
「05番系統　バス時刻表（平日）　17の位置　テーブル」",summary属性値を読み上げない。またsummary属性値に何らかの記述があることも知らせない。,,,,,,,
,H77-1,△,"■操作手順
Ctrl＋上（下）矢印キー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「こちら　リンク」
Ctrl＋上矢印キー
「ウェブアクセシビリティ基盤委員会の詳細は、」
Enterキー押下でリンク先へ移動
",リスト項目全体を読み上げることはできないものの、Ctrl＋上下矢印キーでリンクの前後を確認でき、フォーカスはリンクに残ったままなので：△,,,,,,,
,H77-2,×,"■操作手順
Ctrl＋上（下）矢印キー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「デモ　ダウンロード　リンク」
Ctrl＋上矢印キー
「イメージを見る　リンク」
Ctrl＋上矢印キー
「ツーム・レイダー：レジェンド　リンク」
Enterキーを押下すると、「ツーム・レイダー：レジェンド」のリンクを起動",リスト項目全体を読み上げることはできない。Ctrl＋上下矢印キーでリンクの前後を確認できるものの、同一リスト項目内に別のリンクがある場合、フォーカスも移動してしまうので：×,,,,,,,
,H78,×,"■操作手順
Ctrl＋上（下）矢印キー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「続きを読む」
Ctrl＋上矢印キー
「2004年6月に制定された日本工業規格のJIS X 8341-3が改定されました。」
Enterキー押下でリンク先へ移動
",パラグラフ全体を読み上げることはできない。Ctrl＋上下矢印キーでリンクの前後を確認できるものの、H78ではフォーカスはリンクに残ったままだが、H77-2同様、同一パラグラフ内に別のリンクがある場合、フォーカスも移動してしまうと考えられるので：×,,,,,,,
,H79,×,"■操作手順
Ctrl＋上（下）矢印キー

■音声読み上げ
Ctrl＋下矢印キー
「6,700円　リンク」
Ctrl＋下矢印キー
「6,800円　リンク」
Ctrl＋下矢印キー
「7,200円　リンク」
Ctrl＋下矢印キー
「7,400円　リンク」
Ctrl＋下矢印キー
「7,400円　リンク」",データセルと関連付けられている見出しセルを読み上げない。,,,,,,,
,H80-1,○,"■操作手順
Shift＋Hキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「お客様の声　リンク」
Shift＋Hキー
「ロイヤルパームホテル」
Enterキー押下でリンク先へ移動
",,,,,,,,
,H80-2,○,"■操作手順
Shift＋Hキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「PDF　リンク」
Shift＋Hキー
「年次報告書 2010年版　17の位置　見出しレベル2」
Enterキー押下でリンク先へ移動",,,,,,,,
,H80-3,△,"■操作手順
Shift＋Hキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「続きを読む　リンク」
Shift＋Hキー
「約5年半ぶりにJIS X 8341-3が改定　リンク　17の位置　見出しレベル2」
Enterキー押下すると、フォーカスも移動しているため、リンク先へ移動しない",H80-1、H80-2のように見出しがリンクでなければ問題ないが、リンクの場合にはフォーカスが移動してしまう。,,,,,,,
,H81-1,×,"■操作手順
Ctrl＋上矢印キー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「PDF　リンク」
Ctrl＋上矢印キー
「HTML　リンク」
Ctrl＋上矢印キー
「年次報告書 2010年版」
Enterキー押下すると、フォーカスが「HTML」に移動しているため、リンク先へ移動しない
",親のリスト項目を確認できるキー操作がない。,,,,,,,
,H81-2,×,"■操作手順
Ctrl＋上矢印キー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「お客様の声　リンク」
Ctrl＋上矢印キー
「アクセス　リンク」
Ctrl＋上矢印キー
「写真　リンク」
Ctrl＋上矢印キー
「地図　リンク」
Ctrl＋上矢印キー
「ロイヤルパームホテル　リンク」
Enterキー押下すると、フォーカスが移動しているため、リンク先へ移動しない",親のリスト項目を確認できるキー操作がない。また、Ctrl＋上矢印キーで親のリスト項目まで戻ることはできるが、それが親のリスト項目であることは分からないのに加え、別のリンクがあればフォーカスが移動してしまう。,,,,,,,
,H84-1,○,"■操作手順
セレクトメニューに移動後、上下矢印キーで選択肢を変更。その後、[表示]ボタンに移動してEnterキーを押下。

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「月：　のコンボボックス　選択　1月」
下矢印キー
「2月」
Ctrl＋下矢印キー、またはTabキー
「年：　のエディット　文字入力」
Ctrl＋下矢印キー、またはTabキー
「表示　のプッシュボタン　確認」
Enterキー押下でリンク先に移動",,,,,,,,
,H84-2,○,"■操作手順
セレクトメニューに移動後、上下矢印キーで選択肢を変更。その後、[実行]ボタンに移動してEnterキーを押下。

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「オプション：　のコンボボックス　選択　なし」
下矢印キー
「リンゴ」
Ctrl＋下矢印キー、またはTabキー
「実行　のプッシュボタン　確認」
Enterキー押下でリンク先に移動",,,,,,,,
,H85-1,×,"■操作手順
セレクトメニューに移動後、上下矢印キーで選択肢を変更。その後、[実行]ボタンに移動してEnterキーを押下。

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「好きな食べ物は何ですか？ 　のコンボボックス　選択　リンゴ」
下矢印キー
「バナナ」
下矢印キー
「桃」
下矢印キー
「みかん」
下矢印キー
「にんじん」",optgroup要素を完全に無視している,,,,,,,
,H85-2,×,"■操作手順
1.複数選択式リストに移動後、上下矢印キーで選択肢を変更。その後、[実行]ボタンに移動してEnterキーを押下。

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「関連テクニック一覧：　のリストボックス　選択」
下矢印キー
「G4：（以下略）」
下矢印キー
「G5：（以下略）」
下矢印キー
「G8：（以下略）」
下矢印キー
「G9：（以下略）」
下矢印キー
「G10：（以下略）」
下矢印キー
「H2：（以下略）」","optgroup要素を完全に無視している。

また、最初の選択肢(G1)を読み上げないが、別の選択肢に移動後にCtrl＋上矢印キーで戻ると読み上げる。",,,,,,,
,H86-1,×,"■操作手順
Ctrl＋下矢印キーで行読み、Shiftキーで全文読み

■音声読み上げ
Ctrl＋下矢印キー、またはShiftキー
「べき乗　べき乗」",title属性値を読み上げない。,,,,,,,
,H86-2,×,"■操作手順
スキップリンクでEnterキーを押下

■音声読み上げ
「ASCIIアートをスキップする　リンク」
Enterキー
「テスト終了」
Ctrl＋下矢印キーで続きのコンテンツを読む。
ただし、Tabキーを押下するとページの先頭に戻ってしまう",スキップリンクのリンク先のアンカーにid属性を追加すれば動作する。,,,,,,,
,H86-3,×,"■操作手順
Ctrl＋下矢印キーで行読み、Shiftキーで全文読み

■音声読み上げ
Ctrl＋下矢印キー、またはShiftキー
「Au5t1N r0xx0rz 」",title属性値を読み上げない。,,,,,,,
,H91-1a,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはTabキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「富士通 リンク」",,,,,,,,
,H91-1b,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはTabキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「富士通 リンク」",,,,,,,,
,H91-1c,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはTabキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「富士通　公式ウェブサイト リンク」",,,,,,,,
,H91-2a,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはTabキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「保存の　プッシュボタン　確認」",,,,,,,,
,H91-2b,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはTabキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「保存　のプッシュボタン　確認」
Ctrl＋下矢印キー、またはTabキー
「送信　のプッシュボタン　確認」
Ctrl＋下矢印キー、またはTabキー
「リセット　のプッシュボタン　確認」",,,,,,,,
,H91-2c,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはTabキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「保存　のプッシュボタン　確認」",,,,,,,,
,H91-2d,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはTabキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「保存　のプッシュボタン　確認」",,,,,,,,
,H91-2e,△,"■操作手順
Ctrl＋下矢印キーで行読み、またはTabキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「ファイルを保存する　のプッシュボタン　確認」",alt属性値を読み上げない,,,,,,,
,H91-3a,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはTabキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「果物の種類　のエディット　文字入力 バナナ」",,,,,,,,
,H91-3b,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはTabキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「果物の種類　のエディット　文字入力 バナナ」",,,,,,,,
,H91-4,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはTabキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「チーズ　のチェックボックス　切り替え　チェック」
スペースキー
「チェックなし」
スペースキー
「チェック」",,,,,,,,
,H91-5,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはTabキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「赤　のラジオボタン　選択　チェック」
下（または右）矢印キー
「青　のラジオボタン　選択　チェック」
下（または右）矢印キー
「緑　のラジオボタン　選択　チェック」",,,,,,,,
,H91-6a,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはTabキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「数字　のコンボボックス　２」
下（または右）矢印キー
「3」",,,,,,,,
,H91-6b,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはTabキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「数字　のコンボボックス　２」
下（または右）矢印キー
「3」",,,,,,,,
,H91-7a,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはTabキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「コメントを入力　のエディット　文字入力　 87年前」",,,,,,,,
,H91-7b,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはTabキー

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「コメントを入力　のエディット　文字入力　 87年前」",,,,,,,,
,H91-8,△,"■操作手順
Ctrl＋下矢印キーで行読み、またはTabキー

■音声読み上げ
Ctrl＋下矢印キーで行読み、またはTabキー
「赤　のラジオボタン　選択」
下（または右）矢印キー
「青　のラジオボタン　選択」
下（または右）矢印キー
「緑　のラジオボタン　選択」",「色を選択してください」を読み上げない,,,,,,,
,SCR2,○,"■操作手順
Ctrl＋下矢印キー、またはTabキー

■音声読み上げ
「W3C ウェブ・アクセシビリティ・イニシアティブ　リンク」
「W3C 国際化活動　リンク」",,,,,,,,
,SCR16,○,"■操作手順
40秒経過するのを待ち、ダイアログが表示されてからボタンを押下

■音声読み上げ
「Webページからのメッセージ　のメッセージ　残り20秒でページを更新します。時間を延長しますか？　EnterはOK　Escはキャンセル」",,,,,,,,
,SCR18,○,"■操作手順
何も入力せずに [送信] ボタンをEnterキーで押下

■音声読み上げ
 [送信] ボタンをEnterキー押下でダイアログを表示
「Webページからのメッセージ　のメッセージ　有効な日付ではありません。入力しなおしてください。　EnterはOK」",,,,,,,,
,SCR20-1,○,"■操作手順
リンクでEnterキーを押下

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「ダイアログを表示　リンク」
Enterキー押下でダイアログを表示
「Webページからのメッセージ　のメッセージ　JavaScriptは有効です。　EnterはOK」",,,,,,,,
,SCR20-2,○,"■操作手順
リンクでEnterキーを押下

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「ダイアログを表示　リンク」
Enterキーを押下して、元に戻すときにダイアログを表示
「Webページからのメッセージ　のメッセージ　JavaScriptは有効です。　EnterはOK」",,,,,,,,
,SCR20-3,○,"■操作手順
リンクでEnterキーを押下

■音声読み上げ
Ctrl＋下矢印キー、またはTabキー
「ダイアログを表示　リンク」
Enterキー押下でダイアログを表示
「Webページからのメッセージ　のメッセージ　JavaScriptは有効です。　EnterはOK」",,,,,,,,
,SCR20-4,○,"■操作手順
リンクにフォーカスを移動

■音声読み上げ
Ctrl＋下矢印キーでリンクへフォーカス移動と同時にダイアログを表示
「Webページからのメッセージ　のメッセージ　JavaScriptは有効です。　EnterはOK」",Tabキーの場合は、[OK]ボタンしか読み上げない,,,,,,,
,SCR20-5,○,"■操作手順
リンクにフォーカスを移動

■音声読み上げ
Ctrl＋下矢印キーでリンクからフォーカスを移動
「テスト終了」
ダイアログを表示
「Webページからのメッセージ　のメッセージ　JavaScriptは有効です。　EnterはOK」",Tabキーの場合は、[OK]ボタンしか読み上げない,,,,,,,
,SCR21,○,"■操作手順
1. 適当な値を入力して[送信]ボタンを押下
2. リンク「入力エラー」を押下
3. リンク「電話番号を正しく入力してください。」を押下
4. リンク「FAX番号を正しく入力してください。」を押下

■音声読み上げ
[送信]ボタンをEnterキーで押下するとエラーページに遷移
「入力エラー　リンク」
Enterキー
「電話番号を正しく入力してください。　リンク」
Enterキー
「電話番号　のエディット　文字入力」
＊リンク「FAX番号を正しく入力してください。」に戻る
「FAX番号を正しく入力してください。　リンク」
Enterキー
「FAX番号　のエディット　文字入力」",,,,,,,,
,SCR22,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはShiftキーで全文読み

■音声読み上げ
「新製品　感嘆符」",,,,,,,,
,SCR26,○,"■操作手順
リンク「展開」でEnterキー押下後に、Ctrl＋下矢印キーまたはTabキーで移動

■読み上げ
Ctrl＋下矢印キーまたはTabキー
「展開　リンク」
Enterキー押下後に、Ctrl＋下矢印キーまたはTabキー
「コンテンツ　リンク」",,,,,,,,
,SCR28-1,○,"■操作手順
1　リンク「メニューの表示/非表示を切替」を押下して四つのリンクを非表示にして、「ここはメインコンテンツです」以降に移動 
2.　リンク「メニューの表示/非表示を切替」を押下して四つのリンクを表示させて、四つのリンクを順に移動

■音声読み上げ
「メニューの表示/非表示を切替　リンク」
Enterキー押下で、メニューを非表示
Ctrl＋下矢印キー
「ここはメインコンテンツです。」

「メニューの表示/非表示を切替　リンク」
Enterキー押下で、メニューを表示
Ctrl＋下矢印キー
「リンク1」
「リンク2」
「リンク3」
「リンク4」",,,,,,,,
,SCR28-2,○,"■操作手順
1　ボタン「目次の表示/非表示」を押下して目次を非表示にして、「セクション1」以降に移動 
2.　ボタン「目次の表示/非表示」を押下して目次を表示させて、目次のリンクを順に移動

■音声読み上げ
「目次の表示/非表示　のプッシュボタン　確認」
Enterキー押下で、目次を非表示
Ctrl＋下矢印キー
「セクション1」

「目次の表示/非表示　のプッシュボタン　確認」
Enterキー押下で、目次を表示
Ctrl＋下矢印キー
「目次」
「セクション1」",,,,,,,,
,SCR30,○,"■操作手順
リンク「リンクラベルを拡張する」をEnterキーで押下し、拡張されたリンクを順に移動

■音声読み上げ
「リンクラベルを拡張する　リンク」
Enterキー押下で、リンクテキストを拡張
Ctrl＋下矢印キー、またはTabキー
「Word版 ウェブの歴史　リンク」
「PDF版 ウェブの歴史　リンク」
「HTML版 ウェブの歴史　リンク」
「Word版 こだわりの料理　リンク」
「PDF版 こだわりの料理　リンク」
「HTML版 こだわりの料理　リンク」",,,,,,,,
,SCR32,○,"■操作手順
1.[必須]項目に何も入力しないで[登録]ボタンをEnterキーで押下し、エラーメッセージを表示
2.Tabキー押下で「1.氏名 [必須]」に移動
3.「1.氏名 [必須]」でTabキーを押下して、テキストフィールドへ移動

■音声読み上げ
「登録　のプッシュボタン　確認」
Enterキー押下でエラーメッセージを表示
「3つの入力項目に入力エラーがあります。」
Tabキー
「氏名 必須　リンク」
Enterキー
「氏名 必須　のエディット　文字入力」
＊他の項目も同様",,,,,,,,
,SCR33,○,"■操作手順
Ctrl＋下矢印キーで行読み、またはShiftキーで全文読み

■音声読み上げ
「このテキストはスクロールします。Javascript及びCSSがサポートされていて、どちらも有効な場合は、一時停止/スクロールのリンクが表示されます。」",,,,,,,,
,SCR35-1,-,テスト不要,,,,,,,,
,SCR35-2,○,"■操作手順
1JavaScriptオン：リンク「JavaScriptを実行するリンク」を押下
2.JavaScriptオフ：リンク「JavaScriptを実行するリンク」を押下

■音声読み上げ
1JavaScriptオン：
「JavaScriptを実行するリンク　リンク」
Enterキー押下で、富士通サイトを表示

2.JavaScriptオフ：
「JavaScriptを実行するリンク　リンク」
Enterキー押下で代替ページを表示",,,,,,,,
,SCR35-4,-,テスト不要,,,,,,,,
,SCR35-5,-,テスト不要,,,,,,,,
,SCR35-6,-,テスト不要,,,,,,,,
,SCR36,○,"■操作手順
1. スクロールしている状態：　Ctrl+下矢印キーで行読み、またはShiftキーで全文読み
2. 全文を表示している状態：　Ctrl+下矢印キーで行読み、またはShiftキーで全文読み

■音声読み上げ
1. スクロールしている状態：
Ctrl+下矢印キー、またはShiftキー
「Webというのは、・・・」

2. 全文を表示している状態：
Ctrl+下矢印キー、またはShiftキー　
「Webというのは、・・・」",,,,,,,,
,SCR37,○,"■操作手順
［オプション］ボタンを押下してダイアログを表示して、Ctrl＋下矢印キー

■音声読み上げ
「オプション　のプッシュボタン　確認」
Enterキーでダイアログを表示して、Ctrl＋下矢印キー
「オプション設定」
「ソートオーダー」
・・・",,,,,,,,
,,,,,,,,,,,
,この作品は、クリエイティブ・コモンズ・ライセンスの下でライセンスされています,,,,,,,,,,
,,,,,,,,,,,
,,,利用許諾条件（表示 - 継承 2.1 日本）の確認 ,,,,,,,,
,,,,,,,,,,,
,原著作者：株式会社インフォアクシア,,,,,,,,,,
,作成者：ウェブアクセシビリティ基盤委員会　実装ワーキンググループ（WG2）,,,,,,,,,,
,作成日： 2013年3月16日,,,,,,,,,,
,最終更新日：2013年3月16日,,,,,,,,,,
