,H049-4,×,"■操作手順
""Zn2+""は「ゼット　エヌ　ニ　プラス」と読み上げられず、「ゼット（ズィー）　エヌ　ツー　プラス」と読み上げた。
""H2O""は「エイチ　ツー　オー」と読み上げられた。
■音声読み上げ
Zn2+：「ゼット（ズィー）　エヌ　ツー　プラス」
H2O：「エイチ　ツー　オー」","PC Talker XPの英語音声の設定で「なめらか読みに英語音声を使用する」にチェックが入っていると、左記のように読み上げる。
が、チェックが入っていないと、""Zn2+""を「ゼット　エヌ　ニ　プラス」と読み上げ（テスト方法通り）、""H2O""を「エイチ　ニ　オー」と読み上げた。",,,,,
,H050-1,△,"■操作手順
全文を通常に読み上げた場合は、「製品カテゴリ　キッチン　ベッドルーム　ナカテン　浴室　ダイニング　照明　収納　検索機能もご利用いただけます　マル」と読み上げるため、リストとしてマークアップされているかどうかはわからない。
しかし、[L]キーで次の箇条書きへとジャンプした場合は、「キッチン　ジュウロク　の　ゴ　箇条書き　サン　番号なしリスト」と読み上げ、リストとしてマークアップされていることがわかる。
■音声読み上げ
「製品カテゴリ　キッチン　ベッドルーム　ナカテン　浴室　ダイニング　照明　収納　検索機能もご利用いただけます　マル」
「キッチン　ジュウロク　の　ゴ　箇条書き　サン　番号なしリスト」","リスト内にフォーカスがある状態で、Lキー（次の箇条書き）やHキー（次の見出し）等、何らかのジャンプ用キーで、リストを脱することはできる。

しかし、リスト直後（終了位置）にフォーカスを移動させる方法はないため、「そのリスト全体をスキップできる」とは見なせない。",,,,,
,H050-2,×,"■操作手順
「テスト開始」から「テスト終了」まで、何も読み上げなかった。
■音声読み上げ
-",map要素の中身を何も読み上げない。,,,,,
,H051,×,"■操作手順
1. 同じ列のデータセルを移動しても、データセルの前に行見出しセルが読み上げられなかった（例：「サムと会う」から「ドリー先生」へ移動した際、「9時～10時　ドリー先生」と読み上げなかった）。

2. 同じ行のデータセルを移動しても、データセルの前に列見出しセルが読み上げられなかった（例：「ウィリアムズ医師」から「再度サムと会う」へ移動した際、「木曜　再度サムと会う」と読み上げなかった）。

3. 個々のデータセルの前に参照する列見出しセルと行見出しセルが読み上げるキー操作がない（例：「サンアントニオへ出発」で、「金曜　9時～10時　サンアントニオへ出発」と読み上げるキー操作がない） 

■音声読み上げ
1. 「ドリー　先生」
2. 「再度サムと　会う」
3. 「サンアントニオへ出発」",,,,,,
,H053-1,×,"■操作手順
「ここには、オブジェクトとその動作についての説明が入ります。」という代替テキストを読み上げなかった。

■音声読み上げ
「カクカッコ　オブジェクトに移動　カクカッコ閉じ」","■補足
Alt＋F3キー（カーソル位置の情報読み上げ）で読み上げた際には、下記のように読み上げた。
「認識できないオブジェクト　開けません」",,,,,
,H053-2,×,"■操作手順
「富士通」という代替テキストを読み上げなかった。

■音声読み上げ
「カクカッコ　オブジェクトに移動　カクカッコトジ」",,,,,,
,H053-3,×,"■操作手順
「富士通」という代替テキストが読み上げなかった。

■音声読み上げ
「画像」",,,,,,
,H056,×,"■操作手順
「」内が「1 2 3 4 5、6789。」（いち　に　さん　よん　ご（てん）　ろくせんななひゃくはちじゅうきゅう（まる））と読み上げられなかった。
■音声読み上げ
「数字を並べます　マル　カギ　マル　ロクセンナナヒャクハチジュウキュウ　テン　ゴ　ヨン　サン　ニ　イチ　カギトジ　昇順になっているはずです　マル」",昇順になっていない。,,,,,
,H057-1,-,テスト不要,,,,,,
,H057-2,-,テスト不要,,,,,,
,H057-3,-,テスト不要,,,,,,
,H063,×,"■操作手順
同じ行にあるデータセルからデータセルへ移動した際（例：「クリーブ・ロイド」から「410-306-1420」へ移動した際）、移動した先のセルの列見出し（例：「電話」）を一緒に読み上げない。
同じ列にあるデータセルからデータセルへ移動した際（例：「ヒューストン」から「ピッツバーグ」へ移動した際）、移動した先のセルの行見出し（例：「ジョエル・ガーナー」）を一緒に読み上げない。
⇒おそらく「テーブル読み上げモード」がない。
■音声読み上げ
「連絡先一覧　名前　電話　ファックス　住所
クリーブ　ナカテン　ロイド　ヨンヒャクジュウ　マイナス　サンビャクロク　マイナス　センヨンヒャクニジュウ　ヨンヒャクジュウ　マイナス　サンビャクロク　マイナス　ゴセンヨンヒャク　バルチモア
ゴードン　ナカテン　グリーニッジ・・・」",,,,,,
,H064-1,×,"■操作手順
リンクをクリックしてページが表示されると、「 フレーム数　ニ　メニュー」と読み上げられた。
それぞれのフレームにフォーカスを移動すると、左側のフレームでは「フレーム　ニのイチ」、右側のフレームでは「フレーム　ニのニ」と読み上げた後に本文の読み上げを開始する。
■音声読み上げ
「ホンバコの フレーム数　ニ　メニュー」
「フレーム　ニのイチ」
「フレーム　ニのニ」",それぞれのtitle属性値「メニュー」、「メインコンテンツ」は読み上げられないため、×とした。,,,,,
,H064-2,×,"■操作手順
iframe要素のインラインフレームにフォーカスを移動させた際に、title属性値「広告」を読み上げなかった。
又、フレームのリスト表示機能がなく、title属性値「広告」がリストに表示されることがなかった。

■音声読み上げ
なし",,,,,,
,H065-1,○,"■操作手順
セレクトメニューにフォーカスを移動させた際に、title属性値「検索範囲を選択」をセレクトメニューと一緒に読み上げた。

■音声読み上げ
「検索範囲を　選択　選択　このサイト内　スペースで選択」",,,,,,
,H065-2,○,"■操作手順
Tabキーで各テキストフィールドにフォーカスを移動させた際に、それぞれのtitle属性値「市外局番」、「市内局番」、「加入者番号」を各テキストフィールドと一緒に読み上げた。

■音声読み上げ
「市外局番　文字入力　エンター　で　入力」
「市内局番　文字入力　エンター　で　入力」
「加入者番号　文字入力　エンター　で　入力」",,,,,,
,H065-3,○,"■操作手順
Tabキーでテキストフィールドにフォーカスを移動させた際に、title属性値「検索キーワードを入力」をテキストフィールドと一緒に読み上げた。

■音声読み上げ
「検索キーワードを　入力　文字入力　エンター　で　入力」",,,,,,
,H067,×,"■操作手順
「テスト開始」と「テスト終了」の間に何も読み上げないようにはならなかった。

■音声読み上げ
「テスト開始」
「Hシクスティーセブン」
「テスト終了」",,,,,,
,H069-1,○,"■操作手順
1. 見出しナビゲーション機能を用いて、キーボード操作のみで各見出しへ順にフォーカスを移動させて、それぞれの見出しを読み上げた。
2. 同様に、キーボード操作のみで前の見出しへフォーカスを移動させて、それぞれの見出しを読み上げた（逆の順序でも移動できた）。

■音声読み上げ
「検索技術に関する定期刊行物　ジュウヨンのイチ　見出し　ゴ　レベル　イチ」
「検索　ジュウゴのイチ　見出し　ロク　レベル　ニ」
以下略",,,,,,
,H070,×,"■操作手順
1. フレーム間を移動するキー操作により、それぞれのtitle属性値「ナビゲーションバー」、「メインコンテンツ」を読み上げず、メインコンテンツのフレームを選択して（「ナビゲーションバー」のフレーム内にあるリンクをスキップして）メインコンテンツのフレーム内にフォーカスを移動できる。
2. フレームのリスト表示機能はない。
■音声読み上げ
「ホンバコ　の　フレーム数　ニ　メニュー」（テキスト画面での読み上げ）
「エイチ　セブンティー　の　サンプル」（グラフィック画面での読み上げ）
「フレーム　ニ　の　イチ　ナビゲーションバー　メニュー」（テキスト画面での読み上げ）（読み上げられている「ナビゲーションバー」はtitle属性値ではなくtitle要素）
「フレーム　ニ　の　ニ　コロン　フジツージャパン　富士通では　テン」（テキスト画面での読み上げ）",,,,,,
,H071-1,○,"■操作手順
1. 最初のラジオボタンにフォーカスを移動させた際に、legend要素の文言を、ラベル及びラジオボタンと一緒に（ラベル及びラジオボタンの前に）読み上げた。 

■音声読み上げ
1. 「ハムレットの作者はクエスチョン　の　選択　ウィリアム　ナカテン　シェイクスピア　ラジオ　イチ　オン」",,,,,,
,H071-2,×,"■操作手順
1. 最初のチェックボックスにフォーカスを移動させた際に、legend要素の文言を、ラベル及びチェックボックスと一緒に（ラベル及びチェックボックスの前に）読み上げなかった。

■音声読み上げ
1. 「写真の　切り替え　チェックなし　スペースで　切り替え」",,,,,,
,H071-3,○,"■操作手順
1. 最初のラジオボタンにフォーカスを移動させた際に、legend要素の文言を、ラベル及びラジオボタンと一緒に（ラベル及びラジオボタンの前に）読み上げた。


■音声読み上げ
1. 「好きな哲学者は　クエスチョン　の　選択　ソクラテス　ラジオ　イチ　オン」",,,,,,
,H071-4,×,"■操作手順
1. それぞれの「あて先」のテキストフィールドにフォーカスを移動させた際に、legend要素の文言を、ラベル及びテキストフィールドと一緒に（ラベル及びテキストフィールドの前に）読み上げなかった。

■音声読み上げ
1. 「あて先　コロン　文字入力　エンター　で　入力」",,,,,,
,H073-1,○,"■操作手順
データテーブルのtable要素のsummary属性値に記述されている要約を読み上げた。
■音声読み上げ
「テーブルの概要　コロン　勝どき駅前から東京駅へ向かうバスの時刻表　マル　時刻表には　テン　勝どき駅前　テン　築地　テン　銀座4丁目の各バス停での発車時刻　テン　および終点の東京駅丸の内南口バス停への到着時刻が示されている　マル　勝どき駅前　築地　銀座4丁目　東京駅丸の内南口　ロク　コロン　ゼロゼロ　ロク　コロン　ゼロゴ　ロク　コロン　ジュウイチ　ロク　コロン　ジュウキュウ」
[T]キーでテーブルへジャンプした場合
「勝どき駅前　築地　銀座4丁目　東京駅丸の内南口　ジュウハチ　の　ニ　テーブル　イチ」
","Tキー（次のテーブル）でテーブルにフォーカスを移動させた際は、summary属性値を読み上げないし、読み上げるためのキー操作もない。
しかし、全文読みの場合は、summary属性値を読み上げるため、○とした。",,,,,
,H073-2,○,"■操作手順
データテーブルのtable要素のsummary属性値に記述されている要約を読み上げた。
■音声読み上げ
「テーブルの概要　コロン　勝どき駅前から東京駅へ向かうバスの時刻表　マル　時刻表には　テン　勝どき駅前　テン　築地　テン　銀座4丁目の各バス停での発車時刻　テン　および終点の東京駅丸の内南口バス停への到着時刻が示されている　マル　ゼロゴ番系統　バス時刻表　カッコ　平日　カッコトジ　勝どき駅前　築地　銀座4丁目　東京駅丸の内南口　ロク　コロン　ゼロゼロ　ロク　コロン　ゼロゴ　ロク　コロン　ジュウイチ　ロク　コロン　ジュウキュウ」","Tキー（次のテーブル）でテーブルにフォーカスを移動させた際は、summary属性値を読み上げないし、読み上げるためのキー操作もない。
しかし、全文読みの場合は、summary属性値を読み上げるため、○とした。",,,,,
,H077-1,△,"■読み上げ（テキスト画面）
「ウェブアクセシビリティ基盤委員会の詳細は、こちら、改行」（Alt + F9）

1.△：デフォルトをグラフィック画面にしているが、テキスト画面のみ操作して読み上げることが可能
2.○：テキスト画面での読み上げのところからリンク先に遷移することは可能",2012年4月修正,,,,,
,H077-2,△,"■読み上げ（テキスト画面）
「ツーム・レイダー：レジェンド イメージを見る (デモ ダウンロード)」（Alt + F9) 

1.△：デフォルトをグラフィック画面にしているが、テキスト画面のみ操作して読み上げることが可能
2.○：テキスト画面での読み上げのところからリンク先に遷移することは可能",2012年4月修正,,,,,
,H078,△,"■読み上げ（テキスト画面）
「2004年6月に制定された日本工業規格のJIS X 8341-3が改定されました。 [続きを読む...]」（Alt + F9) 

1.△：デフォルトをグラフィック画面にしているが、テキスト画面のみ操作して読み上げることが可能
2.○：テキスト画面での読み上げのところからリンク先に遷移することは可能",2012年4月修正,,,,,
,H079,×,"■読み上げ
「軽自動車6700円、リンク」

1.×：テーブルの中の見出しを読み上げる機能がないため、×。
2.1番を読み上げることができないため、×。",2012年4月修正,,,,,
,H080-1,△,"■読み上げ（テキスト画面）
「お客様の声、リンク、ロイヤルパームホテル改行１６－１レベル２」（Shift + H）

1.△：デフォルトをグラフィック画面にしているが、テキスト画面のみ操作して読み上げることが可能
2.×：テキスト画面で上記読み上げるが、フォーカスが見出しの方にあるため、リンク先に遷移しない。
グラフィック画面だと見出しを読み上げる機能がないので、×。",2012年4月修正,,,,,
,H080-2,△,"■読み上げ（テキスト画面）
「年次報告書2010年版改行16の1、レベル２」

1.△：デフォルトをグラフィック画面にしているが、テキスト画面のみ操作して読み上げることが可能
2.×：テキスト画面で上記読み上げるが、フォーカスが見出しの方にあるため、リンク先に遷移しない。",2012年4月修正,,,,,
,H080-3,△,"■読み上げ（テキスト画面）
「約5年半ぶりにJIS X 8341-3が改定、改行16の1、レベル２」（Shift + H）

1.△：デフォルトをグラフィック画面にしているが、テキスト画面のみ操作して読み上げることが可能
2.×：テキスト画面で上記読み上げるが、フォーカスが見出しの方にあるため、リンク先に遷移しない。",2012年4月修正,,,,,
,H081-1,×,"■読み上げ
「年次報告書 2010年版 改行、(HTML)改行、(PDF)改行、 （RTF)改行、年次報告書 2011年版 改行、(HTML)改行、 
(PDF) 改行、(RTF) 」

1.×：読み上げるための機能がないため、×。
2.×：1番で読み上げることができなかったため、×",2012年4月修正,,,,,
,H081-2,×,"■読み上げ
「1.ロイヤルパームホテル 改行　1.地図　改行　2.写真 
改行　3.アクセス　改行　4.お客様の声　改行　5.予約 、2.ホテル スリーリバーズ 改行　1.地図　改行 2.写真 改行　3.アクセス 　改行　4.お客様の声　5.予約 」

1.×：読み上げるための機能がないため、×。
2.×：1番で読み上げることができなかったため、×。",2012年4月修正,,,,,
,H084-1,○,"■操作手順
セレクトメニューで月を選択しても何も実行されず、[表示]ボタンを押下するとリンク先が表示された。
■音声読み上げ
「月　コロン　選択　1月　（エンターキー）　選択　1月　スペースで選択　（[→]キー）　年　コロン　（[→]キー）　文字入力　エンター　で　入力　（[→]キー）　表示　確認」　",,,,,,
,H084-2,○,"■操作手順
セレクトメニューでオプションを選択しても何も実行されず、[実行]ボタンを押下するとリンク先が表示された。
■音声読み上げ
「オプション　コロン　選択　リンゴ　（エンターキー）　選択　オレンジ　スペースで選択　（[→]キー）　実行　確認」",,,,,,
,H085-1,×,"■操作手順
セレクトメニュー内の選択肢が、optgroup要素のlabel属性値でグルーピングされていることが分かるように読み上げなかった。（例：「フルーツ」が、「リンゴ」、「バナナ」、「桃」、「みかん」をグルーピングしたラベルであることが分かるように読み上げなかった）

■音声読み上げ
「好きな食べ物は何ですか　クエスチョン　選択　リンゴ　スペースで選択」",,,,,,
,H085-2,×,"■操作手順
選択肢をグルーピングしているoptgroup要素のlabel属性値が、そのグループのラベルであることが分かるように読み上げられなかった。
■音声読み上げ
「関連テクニック一覧　コロン　センタク　G　ワン　コロン　メインコンテンツエリアへ直接移動するリンクを各ページの先頭に追加する　ニジュウニ　コウモクチュウ　ゼロ　コウモク　ヲ　センタク」",,,,,,
,H086-1,×,"■操作手順
顔文字「（＾＾）」のtitle属性値「笑顔」が読み上げられなかった。
また、顔文字「（＾＾）」を読み上げた際に補足説明があることが何らかの方法で伝えられ、title属性値「笑顔」を読み上げさせることができなかった。
■音声読み上げ
「カッコ　ペキジョ　ペキジョ　カッコトジ」",,,,,,
,H086-2,○,"■操作手順
「図1：蝶の絵のASCIIアート」を読み上げた後、「ASCIIアートをスキップする」のリンクでASCIIアート部分の読み上げをスキップできた。

■音声読み上げ
「図　イチ　コロン　蝶の絵の　アスキー　アート」
「アスキー　アートをスキップする　ページ内リンク」
「テスト終了」",,,,,,
,H086-3,×,"■操作手順
テキスト「Au5t1N r0xx0rz」の代わりにtitle属性値「Austin Rocks」を読み上げず、又、テキスト「Au5t1N r0xx0rz」の直後にtitle属性値「Austin Rocks」を読み上げなかった。

■音声読み上げ
「Au5t1N r0xx0rz」",,,,,,
,H091-1a,○,"■操作手順
1. リンクにフォーカスを移動させた際に、リンクであることが分かるように読み上げた。

2. リンクにフォーカスを移動させた際に、リンクテキスト「富士通」を読み上げた。

■音声読み上げ
1. 「富士通　リンク」
2. 「富士通　リンク」",,,,,,
,H091-1b,○,"■操作手順
1. リンクにフォーカスを移動させた際に、リンクであることが分かるように読み上げた

2. リンクにフォーカスを移動させた際に、リンク画像の代替テキスト「富士通」を読み上げた。

■音声読み上げ
1. 「富士通　リンク」
2. 「富士通　リンク」",,,,,,
,H091-1c,△,"■操作手順
1. リンクにフォーカスを移動させた際に、リンクであることが分かるように読み上げた。

2. リンクにフォーカスを移動させた際に、リンク画像の代替テキストとリンクテキストを続けて読み上げなかった。
   （ひとつのリンクとして扱われなかった）

■音声読み上げ
1. 「富士通　リンク」
   「公式ウェブサイト　リンク」

2. 「富士通　リンク」
   「公式ウェブサイト　リンク」",,,,,,
,H091-2a,○,"■操作手順
ボタンにフォーカスを移動させた際に、ボタンであることが読み上げられない。
ボタンにフォーカスを移動させた際に、ボタンのラベル「保存」が読み上げられる。
■音声読み上げ
「保存　確認」",,,,,,
,H091-2b,○,"■操作手順
各ボタンにフォーカスを移動させた際に、ボタンであることが読み上げられない。
各ボタンにフォーカスを移動させた際に、ボタンのラベル「保存」、「送信」、「リセット」がそれぞれ読み上げられる。
■音声読み上げ
「保存　確認」
「送信　確認」
「リセット　確認」",,,,,,
,H091-2c,○,"■操作手順
ボタンにフォーカスを移動させた際に、ボタン画像の代替テキスト「保存」が読み上げられる。
■音声読み上げ
「保存　確認」",,,,,,
,H091-2d,○,"■操作手順
ボタンにフォーカスを移動させた際に、ボタン画像のtitle属性値「保存」が読み上げられる。
■音声読み上げ
「保存　確認」",,,,,,
,H091-2e,△,"■操作手順
ボタンにフォーカスを移動させた際に、ボタン画像の代替テキスト「保存」が読み上げられる。
ボタンにフォーカスを移動させた際に、ボタン画像のtitle属性値「ファイルを保存する」が読み上げられない。
■音声読み上げ
「保存　確認」",title属性値は読み上げないので△である。,,,,,
,H091-3a,○,"■操作手順
テキストフィールドにフォーカスを移動した際に、編集可能なテキストフィールドであることが読み上げられる。
テキストフィールドにフォーカスを移動した際に、ラベル「果物の種類」が読み上げられる。
テキストフィールドにフォーカスを移動した際に、value属性値「バナナ」が読み上げられる。
■音声読み上げ
「果物の種類　文字入力　バナナ」","「果物の種類　文字入力」と読み上げられ、編集可能なテキストフィールドであることがわかる。
（よって○としている）",,,,,
,H091-3b,○,"■操作手順
テキストフィールドにフォーカスを移動した際に、編集可能なテキストフィールドであることが読み上げられる。
テキストフィールドにフォーカスを移動した際に、ラベルとしてtitle属性値「果物の種類」が読み上げられる。
テキストフィールドにフォーカスを移動した際に、value属性値「バナナ」が読み上げられる。
■音声読み上げ
「果物の種類　文字入力　バナナ」","「果物の種類　文字入力」と読み上げられ、編集可能なテキストフィールドであることがわかる。
（よって○としている）",,,,,
,H091-4,○,"■操作手順
1. チェックボックスにフォーカスを移動させた際に、チェックボックスであること（役割）を読み上げた。

2. チェックボックスにフォーカスを移動させた際に、チェックボックスのラベル「チーズ」（名前）を読み上げた。

3. チェックボックスにフォーカスを移動させた際に、チェックボックスが選択されている又は選択されていないこと（状態）を読み上げ、かつチェックボックスの選択及び非選択の状態を変更した際にそのことを読み上げた。

■音声読み上げ
1. 「チーズの　切り替え　チェック　スペースで　切り替え」

2. 「チーズの　切り替え　チェック　スペースで　切り替え」

3. 「チーズの　切り替え　チェック　スペースで　切り替え」
   「チーズ　チェックなし」（非選択状態に変更した際）
   「チーズ　チェック」（選択状態に変更した際）",,,,,,
,H091-5,○,"■操作手順
1. ラジオボタンにフォーカスを移動させた際に、ラジオボタンであること（役割）を読み上げた。

2. ラジオボタンにフォーカスを移動させた際に、ラジオボタンのラベル「赤」「青」「緑」（名前）を読み上げた。

3. ラジオボタンにフォーカスを移動させた際に、ラジオボタンが選択されている又は選択されていないこと（状態）を読み上げ、かつラジオボタンの選択を変更した際にそのことを読み上げた。

■音声読み上げ
1. 「赤　ラジオイチ　オン」（青と緑は略）

2. 「赤　ラジオイチ　オン」（青と緑は略）

3. 「赤　ラジオイチ　オン」（選択されている状態）
   「青　ラジオニ　スペースで　オン」（選択されていない状態）
   「青　オン」（選択状態に変更した際）",,,,,,
,H091-6a,○,"■操作手順
セレクトメニューにフォーカスを移動した際に、セレクトメニュー（又はコンボボックス）であることが読み上げられる。
セレクトメニューにフォーカスを移動した際に、ラベル「数字」が読み上げられる。
セレクトメニューにフォーカスを移動させた後、スペースキーやエンターキーを押下することで、セレクトメニューの選択肢「1」、「2」、「3」がそれぞれ読み上げられて選択できる。
■音声読み上げ
「数字　選択　ニ」","「数字　選択　ニ」と読み上げられ、セレクトメニュー（又はコンボボックス）であることがわかる。
（よって○としている）
数字を選択した後は、「数字 選択 ○ スペースで選択」と読み上げた。
（○は任意の数字）",,,,,
,H091-6b,○,"■操作手順
セレクトメニューにフォーカスを移動した際に、セレクトメニュー（又はコンボボックス）であることが読み上げられる。
セレクトメニューにフォーカスを移動した際に、ラベルとしてtitle属性値「数字」が読み上げられる。
セレクトメニューにフォーカスを移動させた後スペースキーやエンターキーを押下することで、セレクトメニューの選択肢「1」、「2」、「3」がそれぞれ読み上げられて選択できる。
■音声読み上げ
「数字　選択　ニ」","「数字　選択　ニ」と読み上げられ、セレクトメニュー（又はコンボボックス）であることがわかる。
（よって○としている）
数字を選択した後は、「数字 選択 ○ スペースで選択」と読み上げた。
（○は任意の数字）",,,,,
,H091-7a,○,"■操作手順
テキストフィールドにフォーカスを移動した際に、編集可能なテキストエリアであることが読み上げられる。
テキストフィールドにフォーカスを移動した際に、ラベル「コメントを入力」が読み上げられる。
テキストフィールドにフォーカスを移動した際に、テキスト「87年前」が読み上げられる。
■音声読み上げ
「コメントを入力　文字入力　ハチジュウナナ年前」","
「コメントを入力　文字入力　ハチジュウナナ年前」と読み上げられ、編集可能なテキストエリアであることがわかる。
（よって○としている）
入力欄を選択した後は、「コメントを入力 の 文字入力 ８７年前 ８」と読み上げた。",,,,,
,H091-7b,○,"■操作手順
テキストフィールドにフォーカスを移動した際に、編集可能なテキストフィールドであることが読み上げられる。
テキストフィールドにフォーカスを移動した際に、ラベルとしてtitle属性値「コメントを入力」が読み上げられる。
テキストフィールドにフォーカスを移動した際に、テキスト「87年前」が読み上げられる。
■音声読み上げ
「コメントを入力　文字入力　ハチジュウナナ年前」","
「コメントを入力　文字入力　ハチジュウナナ年前」と読み上げられ、編集可能なテキストフィールドであることがわかる。
（よって○としている）
入力欄を選択した後は、「コメントを入力 の 文字入力 ８７年前 ８」と読み上げた。",,,,,
,H091-8,△,"■操作手順
1. 各ラジオボタンにフォーカスを移動させた際に、ラジオボタンであること（役割）を読み上げた。

2. 各ラジオボタンにフォーカスを移動させた際に、各ラジオボタンのラベル「赤」「青」「緑」（名前）をlegend要素のラベル「色を選択してください」と一緒に読み上げなかった。

3. 各ラジオボタンにフォーカスを移動させた際に、ラジオボタンが選択されている又は選択されていないこと（状態）を読み上げ、かつラジオボタンの選択を変更した際にそのことを読み上げた。

4. 各ラジオボタンにフォーカスを移動させた際に、ラジオボタンの数を読み上げなかった。（例：2つめのラジオボタンの場合、「3個中の2個目」など）

5. 各ラジオボタンにフォーカスを移動させた際に、legend要素でマークアップされたラベル「色を選択してください」が一緒に読み上げなかった。

■音声読み上げ
1. 「赤　ラジオイチ　スペースで　オン」（青と緑は略）

2. 「赤　ラジオイチ　スペースで　オン」（青と緑は略）

3. 「赤　ラジオイチ　スペースで　オン」（選択されていない状態）
   「赤　ラジオイチ　オン」（選択されている状態）
   「赤　オン」（選択状態に変更した際）

4. 「赤　ラジオイチ　スペースで　オン」（青と緑は略）

5. 「赤　ラジオイチ　スペースで　オン」（青と緑は略）",,,,,,
,SCR002,○,"■読み上げ
「W3C ウェブ・アクセシビリティ・イニシアティブ、リンク」
「W3C 国際化活動 、リンク」",2012年4月修正,,,,,
,SCR016,○,"■操作手順
任意の無効な値を入力して[送信]ボタンを押下すると、エラーメッセージのダイアログが表示され、ダイアログの内容を読み上げた。

■音声読み上げ
「Microsoft Internet Explorer の警告メッセージ　有効な日付ではありません　マル　入力し直してください　マル　a　エンターは　OK」",,,,,,
,SCR018,○,"■操作手順
任意の無効な値を入力して[送信]ボタンを押下すると、エラーメッセージのダイアログが表示され、ダイアログの内容を読み上げた。
■音声読み上げ
「マイクロソフト　インターネット　エクスプローラー　の　警告メッセージ
有効な日付ではありません　マル　入力し直してください　マル　aaaa（任意の無効な値）　エンターは　オーケー」",,,,,,
,SCR020-1,○,"■読み上げ
「ダイアログを表示、リンク　マイクロソフトインターネットエクスプローラーの警告メッセージ、ＪａｖaScriptは有効です。ＥｎｔｅｒはＯＫ」",2012年4月修正,,,,,
,SCR020-2,○,"■読み上げ
「ダイアログを表示、リンク　マイクロソフトインターネットエクスプローラーの警告メッセージ、ＪａｖaScriptは有効です。ＥｎｔｅｒはＯＫ」",2012年4月修正,,,,,
,SCR020-3,○,"■読み上げ
「ダイアログを表示、リンク　、イベント、マイクロソフトインターネットエクスプローラーの警告メッセージ、ＪａｖaScriptは有効です。ＥｎｔｅｒはＯＫ」",2012年4月追加,,,,,
,SCR020-4,○,"■読み上げ
「マイクロソフトインターネットエクスプローラーの警告メッセージ、ＪａｖaScriptは有効です。ＥｎｔｅｒはＯＫ」",2012年4月追加,,,,,
,SCR020-5,○,"■読み上げ
「ダイアログを表示、リンク　マイクロソフトインターネットエクスプローラーの警告メッセージ、ＪａｖaScriptは有効です。ＥｎｔｅｒはＯＫ」",2012年4月追加,,,,,
,SCR021,△,"■操作手順
1. 2つのテキストフィールドに任意の値を入力して [送信] ボタンを押下した後、「入力エラー」というテキストリンクの見出しを読み上げた。（ただし、 [送信] ボタンを押下した後、全文読みを開始したりする必要がある）

2. テキストリンク「入力エラー」を押下すると、エラーメッセージ「電話番号を正しく入力してください。」を読み上げた。

3. エラーメッセージ「電話番号を正しく入力してください。」を押下すると、「電話番号」のテキストフィールドを読み上げなかった。

4. 同様にエラーメッセージ「FAX番号を正しく入力してください。」を押下すると、「FAX番号」のテキストフィールドを読み上げなかった。

■音声読み上げ
1. 「入力エラー」
2. 「電話番号を正しく入力してください　マル」
3. なし
4. なし",,,,,,
,SCR022,○,"■操作手順
テキスト「新製品！」を読み上げた。

■音声読み上げ
「新製品　感嘆符」",,,,,,
,SCR026,○,"■読み上げ
「展開、リンク、コンテンツ、リンク」",,,,,,
,SCR028-1,△,"■操作手順
リンク「メニュー」を押下して4つのリンクを非表示にすると、読み上げがページの先頭へ戻る。tabキーを押下すると、「メニュー」の次のフォーカスは画面上では非表示になっている「リンク 1」になり、「メインコンテンツのリンク」へはフォーカスされない。
■音声読み上げ
「以下にある　テン　リンク　カギ　メニュー　カギトジ　をマウス操作でクリックするか　テン　又はキーボード操作でフォーカスをあててEnterキーを押下すると　テン　4つのリンクの表示　スラッシュ　非表示が切り替えられます　マル　メニュー 　リンク　イチ・・・ 」","リンク「メニュー」にフォーカスを移動させて押下した後の結果が、操作画面によって異なるため、△とした。

■分割画面表示でのテキスト画面
×（4つのリンクの表示/非表示が切り替えられず、フォーカスはページ先頭に戻ってしまう）

■分割画面表示でのグラフィック画面
○（4つのリンクの表示/非表示が切り替えられ、フォーカスは保たれる）

■テキスト画面（単独表示）
×（4つのリンクの表示/非表示が切り替えられず、フォーカスはページ先頭に戻ってしまう）

■グラフィック画面（単独表示）
△（4つのリンクの表示/非表示が切り替えられるが、フォーカスはページ先頭に戻ってしまう）",,,,,
,SCR028-2,△,"■操作手順
[目次の表示 / 非表示]ボタンを押下して4つのリンクがある目次を非表示にした後、Tabキーを押下するとフォーカスは目次内の「セクション 1」へフォーカスして読み上げる。（セクション 1にある「セクション 1のリンク」へ移動して読み上げられない）
■音声読み上げ
「以下にある　テン　カクカッコ　目次の表示　スラッシュ　非表示　カクカッコトジ　ボタンをマウス操作でクリックするか　テン　又はキーボード操作でフォーカスをあててエンターキーを押下すると、目次の内容の表示　スラッシュ　非表示が切り替わります　マル　目次の表示　スラッシュ　非表示　目次　セクション　イチ　セクション　ニ・・・」","[目次の表示 / 非表示]ボタンフォーカスを移動させて押下した後の結果が、操作画面によって異なるため、△とした。

■分割画面表示でのテキスト画面
×（目次の内容の表示/非表示が切り替えられない）

■分割画面表示でのグラフィック画面
○（目次の内容の表示/非表示が切り替えられる）

■テキスト画面（単独表示）
×（目次の内容の表示/非表示が切り替えられない）

■グラフィック画面（単独表示）
○（目次の内容の表示/非表示が切り替えられる）",,,,,
